season,episode,character,line
S07,E15,Rachel, I mean n-not-not fake at all like most famous people.
S07,E15,Joey," All right, here we go. (He grabs them and starts to pull them out of the apartment.)"
S07,E15,Rachel, Okay.
S07,E15,Monica," (breaks away) Oh wait, just one more thing! One more minute! (To Cecilia) Umm, you’re a stupid bitch."
S07,E15,Rachel, You are so beautiful.
S07,E15,Monica, Nice to meet you! My God you’re great!
S07,E15,Joey, Thanks for stopping by. See ya! (Throws them out and closes the door.) (To Cecilia) I-I am so sorry. I…
S07,E15,Joey, (notices something in the mail that Rachel brought in) Oh my God!
S07,E15,Joey, They sent me today’s script! They never send the script!
S07,E15,Joey," Well no, I’m just in a coma. This must mean I have lines! (Realizes what that means.) Oh…"
S07,E15,Joey," (flipping to the last page) Ew, you get thrown from a horse into an electric fence."
S07,E15,Joey," Yeah well, I’m guessing after this she’s not going to be crazy about electricity either."
S07,E15,Ross, …now remember you have to imagine me in a kilt.
S07,E15,Rachel, (giggles) (To Ross) I can imagine you in a short plaid skirt and knee socks.
S07,E15,Ross, (To Rachel) Do you wanna start telling secrets?
S07,E15,Rachel, No!
S07,E15,Ross," (stands up) Now umm, remember I’m still learning."
S07,E15,Ross," One, two, three, four!"
S07,E15,Ross, You know the song! Sing along!
S07,E15,Ross, So?
S07,E15,Chandler,Monica and  No!
S07,E15,Joey, (as Jessica) I don’t think so.
S07,E15,Joey, Oh noo…
S07,E15,Joey, Thanks!
S07,E15,Joey, Great! Hey! All right! Well-well what is it?!
S07,E15,Joey, The airport?
S07,E15,Joey," Ohh. Wow! Well how-how, how will you be gone?"
S07,E15,Joey, That’s a really long time.
S07,E15,Joey," Well I tell ya, I should probably buy a place in the city first. (Realizes.) And I just got what you meant again—That"
S07,E15,Joey, Good luck.
S07,E15,Ross, You know the song! Sing along!
S07,E15,Phoebe, Eeee!!! Eee!! Eee!!
S02,E16,JOEY, Man this is weird. You ever realize Captain Crunch's eyebrows are actually on his hat?
S02,E16,CHANDLER," That's what's weird? Joey, the man's been captain of a cereal for the last 40 years."
S02,E16,CHANDLER, Waaa-aaah.
S02,E16,JOEY, What?
S02,E16,CHANDLER, The spoon. You licked and-and you put. You licked and you put.
S02,E16,JOEY," Yeah, so."
S02,E16,CHANDLER, Well don't you see how gross that is? I mean that's like you using my toothbrush. [Joey gets a sheepish look] You used my toothbrush?
S02,E16,JOEY," Well, that was only 'cause I used the red one to unclog the drain."
S02,E16,CHANDLER," Mine is the red one! Oh God. Can open, worms everywhere."
S02,E16,JOEY," Hey, why can't we use the same toothbrush, but we can use the same soap?"
S02,E16,CHANDLER, Because soap is soap. It's self-cleaning.
S02,E16,JOEY," Alright, well next time you take a shower, think about the last thing I wash and the first thing you wash."
S02,E16,CHANDLER, Hey.
S02,E16,PHOEBE,MONICA and  Hey.
S02,E16,JOEY, Hey.
S02,E16,PHOEBE," Ooh, look at you fancy lads. What's the occasion?"
S02,E16,JOEY," Well, you know that guy that's on my show that's in a coma? He's havin' a brunch."
S02,E16,PHOEBE, Ahh.
S02,E16,RACHEL," [enters from her room] OK, ready when you are."
S02,E16,PHOEBE, Okey-doke.
S02,E16,MONICA, I can't believe you guys are actually getting tattoos.
S02,E16,CHANDLER," Excuse me, you guys are getting tattoos?"
S02,E16,RACHEL," Yes, but you can not tell Ross 'cause I want to surprise him."
S02,E16,JOEY," Wow, this is wild. What're you gonna get?"
S02,E16,PHOEBE," Um, I'm getting a lily for my Mom. 'Cause her name's Lily."
S02,E16,CHANDLER," Wow, that's lucky. What if her name was Big Ugly Splotch?"
S02,E16,JOEY, So where you gettin' it?
S02,E16,PHOEBE, I think on my shoulder. [Ross enters]
S02,E16,ROSS, What? What's on your shoulder?
S02,E16,PHOEBE," Um, a chip. A tattoo, I'm getting a tattoo."
S02,E16,ROSS," A tattoo? Why, why would you want to do that? [to Rachel] Hi."
S02,E16,RACHEL," Hi. Well hey, you don't - you don't think they're kind of cool?"
S02,E16,ROSS," No, sorry I don't. Tell me why would anyone pay someone to scar their body for life? What if it doesn't come out right Phoebe? Then it's like, I don't know, havin' a bad hair"
S02,E16,MONICA," Ross, come sign this birthday card for dad. Rich is gonna be here any minute."
S02,E16,CHANDLER," Oooh, Rich is goin' to the party too, huh?"
S02,E16,MONICA," Well, he's my parents' best friend, he has to be there."
S02,E16,JOEY," Oh, is today the day you're gonna tell them about you two?"
S02,E16,MONICA," Yeah. It's my dad's birthday, I decided to give him a stroke."
S02,E16,PHOEBE," No, I think you should tell them."
S02,E16,MONICA," No, I don't even know how serious he is about me. Until I do, I'm not telling them anything."
S02,E16,ROSS," I don't know, I don't think mom and dad would mind. Remember when you were 9 and Richard was 30, how dad used to say, 'God I hope they get together.'"
S02,E16,ROSS," Alright, shall we?"
S02,E16,MONICA," OK, wait, wait, wait, wait. You know what? Ross, let's - let's switch places. You get in the middle. No un-, ya know, unless this looks like we're trying to cover something"
S02,E16,ROSS," Monica, Monica, you could come in straddling him, they still wouldn't believe it. [opens door] We're here."
S02,E16,MONICA, Happy birthday dad.
S02,E16,ROSS, Hi ma.
S02,E16,RICHARD, Happy birthday.
S02,E16,ROSS," Uh, actually mom, I think Monica thanked him for the both of us."
S02,E16,MONICA," Finger cramp. Oh God, sorry. Here, let me get that mom."
S02,E16,MONICA, Are we still on that?
S02,E16,JOEY, Can you believe this place?
S02,E16,CHANDLER," I know, this is a great apartment."
S02,E16,JOEY," Ah, I was just in the bathroom, and there's mirrors on both sides of you. So when you're in there it's like you're peein' with the Rockettes."
S02,E16,CHANDLER," Wow, there's my fantasy come true. No, seriously."
S02,E16,JOEY," Hey! We were just sayin', great apartment man."
S02,E16,JOEY, Huh?
S02,E16,JOEY," Yeah, can you see me in a place like this?"
S02,E16,CHANDLER," [being left behind] Oh that's all right fellas, I saw a kitchen this morning - on TV. Stop talking. OK."
S02,E16,RICHARD, I am not telling you guys anything.
S02,E16,ROSS," Dad, you really don't want to do that."
S02,E16,RICHARD," Jack, would you let it go?"
S02,E16,RICHARD," Guys. Seriously, it is not like that."
S02,E16,ROSS," Dad, I beg you not to finish that sentence."
S02,E16,PHOEBE," OK Rach, which, which lily? This lily or that lily?"
S02,E16,RACHEL, Well I. . .
S02,E16,PHOEBE," I like this lily. It's more open, ya know, and that's like my mom. She had a more open, giving spirit. Ooh, Foghorn Leghorn, ooh."
S02,E16,PHOEBE, Here we go.
S02,E16,RACHEL, [reluctantly] Uh-huh.
S02,E16,PHOEBE, You're not going?
S02,E16,RACHEL, Uh-huh.
S02,E16,PHOEBE, What? Is it - is this 'cause of what Ross said?
S02,E16,RACHEL," No. Well, yeah, maybe."
S02,E16,PHOEBE," I don't believe this. Is this how this relationship's gonna work? Ross equals boss. I mean, c'mon what is this, 1922?"
S02,E16,RACHEL, What's 1922?
S02,E16,PHOEBE," Just, you know, long time ago. Well, when men used to tell women what to do - a lot. And then there was suffrage, which is a good thing but is sounds horrible. Do you want"
S02,E16,RACHEL," Yes I do, it's just that Ross is. . ."
S02,E16,PHOEBE," OK, hey, HEY. Is your boyfriend the boss of you?"
S02,E16,RACHEL, No.
S02,E16,PHOEBE," OK, who is the boss of you?!!"
S02,E16,RACHEL, You?
S02,E16,PHOEBE, No. You are the boss of you. Now you march your heinie in there and get that heart tattooed on your hip. GO!!
S02,E16,RICHARD, How ya doin'?
S02,E16,MONICA, I'm a twinkie.
S02,E16,RICHARD, Really? I'm a hero.
S02,E16,MONICA," Oh, this is so hard."
S02,E16,RICHARD," Yeah, I know. I hate it too. Look, maybe we should just tell them."
S02,E16,MONICA, Maybe we should just tell your parents first.
S02,E16,RICHARD, My parents are dead.
S02,E16,MONICA," God, you are so lucky. I mean, I mean. . . you know what I mean."
S02,E16,RICHARD," I know, I know. Just hang in there, OK. OK, I'll go out first, alright."
S02,E16,MONICA, Alright.
S02,E16,RICHARD," [walks out of the bathroom and runs into Mrs. Geller who is going to the bathroom] Judy, going to the bathroom, good for you."
S02,E16,JOEY, Can we drop this? I am not interested in the guy's apartment.
S02,E16,CHANDLER," Oh please, I saw the way you were checking out his mouldings. You want it."
S02,E16,JOEY," Why would I want another apartment, huh? I've already got an apartment that I love."
S02,E16,CHANDLER, Well it wouldn't kill you to say it once in a while.
S02,E16,JOEY," Alright, you want the truth? I'm thinkin' about it."
S02,E16,CHANDLER, What?
S02,E16,JOEY," I'm sorry. I'm 28 years old, I've never lived alone, and I'm finally at a place where I've got enough money that I don't need a roommate anymore."
S02,E16,CHANDLER," Woah, woah, woah. I don't need a roommate either, OK? I can afford to live here by myself. Ya know, I may have to bring in somebody once a week to lick the silverware."
S02,E16,JOEY," What're you gettin' so bent out of shape for, huh? It's not like we agreed to live together forever. We're not Bert and Ernie."
S02,E16,CHANDLER," Look, you know what? If this is the way you feel, then maybe you should take it."
S02,E16,JOEY, Well that's how I feel.
S02,E16,CHANDLER, Well then maybe you should take it.
S02,E16,JOEY, Well then maybe I will.
S02,E16,CHANDLER, Fine with me.
S02,E16,JOEY," Great. Then you'll be able to spend more quality time with your real friends, the spoons."
S02,E16,ROSS," Mon, Mon, are you OK?"
S02,E16,MONICA, You remember that video I found of mom and dad?
S02,E16,ROSS, Yeah.
S02,E16,MONICA," Well, I just caught the live show."
S02,E16,ROSS, Eww.
S02,E16,MONICA, Hey there.
S02,E16,RICHARD, What?
S02,E16,MONICA," Nothing, I just heard something nice about you."
S02,E16,RICHARD," Humm, really?"
S02,E16,RICHARD," Uhh, not that I know of."
S02,E16,RICHARD, That - that's an idea.
S02,E16,MONICA," Well, actually, I'm already seeing someone."
S02,E16,RICHARD, Oh?
S02,E16,ROSS, Ohh.
S02,E16,ROSS," Mom, there are so many people in my life. Some of them are seeing people and some of them aren't. Is that crystal?"
S02,E16,MONICA," Well, uh, he's a doctor."
S02,E16,MONICA," No, a doctor of meat. Of course he's a real doctor. And he's handsome, and he's sweet, and know you'd like him. [she puts her arm around Richard]"
S02,E16,MONICA," Mom, it's OK."
S02,E16,RICHARD, It is Judy.
S02,E16,ROSS, I'll take that dad. [grabs the bat]
S02,E16,MONICA," Dad, I'm the twinkie."
S02,E16,RICHARD, She's not a twinkie.
S02,E16,MONICA," Al-alright, l-look you guys, this is the best relationship I've been in. . ."
S02,E16,MONICA," Yes, a relationship. For your information I am crazy about this man."
S02,E16,RICHARD, Really?
S02,E16,MONICA, Yes.
S02,E16,MONICA," Dad, dad this is a good thing for me. Ya know, and you even said yourself, you've never seen Richard happier."
S02,E16,MONICA, Upstairs in the bathroom right before you felt up mom.
S02,E16,PHOEBE," Oh that looks so good, oh I love it."
S02,E16,RACHEL," I know, so do I. Oh Phoebe, I'm so glad you made me do this. OK, lemme se yours."
S02,E16,PHOEBE," Ahh. OK, let's see yours again."
S02,E16,RACHEL," Phoebe we just saw mine, let me see yours."
S02,E16,PHOEBE," Oh OK. [pulls over her shirt and shows a bare shoulder] Oh no, oh it's gone, that's so weird, I don't know how-where it went."
S02,E16,RACHEL, You didn't get it?
S02,E16,PHOEBE, No.
S02,E16,RACHEL, Why didn't you get it?
S02,E16,PHOEBE," I'm sorry, I'm sorry."
S02,E16,RACHEL," Phoebe, how would you do this to me? This was all your idea."
S02,E16,PHOEBE," I know, I know, and I was gonna get it but then he came in with this needle and uh, di-, did you know they do this with needles?"
S02,E16,RACHEL," Really? You don't say, because mine was licked on by kittens."
S02,E16,JOEY, Hey.
S02,E16,CHANDLER, Hey.
S02,E16,JOEY," Hey listen, I'm sorry about what happened. . ."
S02,E16,CHANDLER, Yeah me too.
S02,E16,JOEY, I know. Yeah.
S02,E16,CHANDLER, Yeah. So do we need to hug here or. . .
S02,E16,JOEY," No, we're alright."
S02,E16,CHANDLER, So I got ya something. [tosses Joey a bag of plastic spoons]
S02,E16,JOEY, Plastic spoons. Great.
S02,E16,CHANDLER, Lick away my man.
S02,E16,JOEY," These'll go great in my new place. You know, 'till I get real ones."
S02,E16,CHANDLER, What?
S02,E16,JOEY," Well, I can't use these forever. I mean, let's face it, they're no friend to the environment."
S02,E16,CHANDLER," No-no, I mean what, what's this about your new place?"
S02,E16,JOEY, I'm movin' out like we talked about.
S02,E16,CHANDLER, Well I didn't think that was serious. [grabs the spoons back] Ya know I thought that was just a fight.
S02,E16,JOEY," Well, it was a fight. . . based on serious stuff, remember. About how I never lived alone or anything. I just think it would be good for me, ya know, help me to grow or. . ."
S02,E16,CHANDLER," Well, there you go."
S02,E16,JOEY," Hey, are you cool with this. I mean, I don't want to leave you high and dry."
S02,E16,CHANDLER," Hey, no, I've never been lower or wetter. I'll be fine. I'll just turn your, uh, bedroom into a game room or somethin', you know, put the foosball table in there."
S02,E16,JOEY, Woah. Why do you get to keep the table?
S02,E16,CHANDLER, I did pay for half of it.
S02,E16,JOEY," Yeah. And uh, I paid for the other half."
S02,E16,CHANDLER," Alright I'll tell you what, I'll play you for it."
S02,E16,JOEY," Alright, you're on. I can take two minutes out of my day to kick your ass."
S02,E16,CHANDLER, Your little men are gonna get scored on more times than your sister.
S02,E16,JOEY," Woah, woah, woah, woah. Which sister?"
